brewery_id;brewery_name;brewery_city;brewery_country;brewery_type
49354;Lucky's Market;Tallahassee;US;Bar, Eatery, Beer-to-go
36632;Bob's Sunoco;Callaway;US;Store
34796;La Cervecita Nuestra De Cada Dia;Barcelona;ES;Bar, Eatery, Beer-to-go
35385;Frodsham Brewery;Frodsham;GB;Brewery, Beer-to-go
45649;Atwood Ales;Blaine;US;Brewery
28347;Hicksville Beer & Soda;Hicksville;US;Store
48225;Masons Eatery & Pub;Kenosha;US;Bar, Eatery
36908;Tyne Bank Brewery Ltd.;Newcastle Upon Tyne;GB;Brewery, Beer-to-go
40109;The Camelot;Novi Sad;RS;Brewery, Bar, Eatery
269;Ceres Brewery (Royal Unibrew);Århus;DK;Brewery
14987;Lone Star Beverages;Carrollton;US;Store
43509;Tree Folk's;Roma;IT;Bar, Eatery
1063;D's SixPax & Dogz;Pittsburgh;US;Bar, Eatery, Beer-to-go
40767;Kyoto Brewing Company;Kyoto-fu Kyoto-shi;JP;Brewery, Bar
23839;Eclipse Restaurant;Saint Louis;US;Bar, Eatery
42516;Alphabet Brewing Company;Manchester;GB;Brewery
53123;The Corner Slice;Greensboro;US;Bar, Eatery
21614;Happy Hop Homebrew & Gourmet;Belleville;US;Homebrew
11410;Bartrams Brewery;Bury St. Edmunds;GB;Brewery
35897;The White Bear;Essex;GB;Bar
20586;Melograno;São Paulo;BR;Bar, Eatery
20548;Hops & Harvest;Fort Wayne;US;Homebrew
32129;Hercules (Геркулес);Kaliningrad;RU;Brewery, Bar, Eatery
37673;Winnetka Bowl;Winnetka;US;Bar, Eatery
41749;Caffé Italia Ristorante;Bloomington;US;Bar, Eatery
34903;Scaldasole Books;Milano;IT;Bar, Beer-to-go
26769;Mellow Mushroom;Rogers;US;Bar, Eatery
22092;Riley's;Elburn;US;Bar, Beer-to-go
33730;The Wine Cellar & Tasting Room;Southern Pines;US;Bar, Beer-to-go
10643;Derwent Brewing Co.;Silloth, Cumbria;GB;Brewery
16304;Grand River Brewing;Cambridge;CA;Brewery, Beer-to-go
27726;The Black Birch;Kittery;US;Bar, Eatery
35206;Krewe Crescent City BBQ;Denver;US;Bar, Eatery
17921;Lures Bar and Grille;Crownsville;US;Bar, Eatery
13805;Uncle Ernie's Bayfront Grill & Brew House;Panama City;US;Brewery, Bar, Eatery
52750;La Cervecería Internacional;Santiago de Compostela;ES;Bar, Eatery
24888;Midtown Brewing Company;Lansing;US;Brewery, Bar, Eatery
33943;Brickway Brewery & Distillery;Omaha;US;Brewery, Bar, Beer-to-go
52693;Bang-On Brewery;Bridgend;GB;Brewery
53052;Bømmeløen Bryggerhus;Bømlo;NO;Brewery
6023;Bürgerbräu Hersbruck Deinlein & Co. KG;Hersbruck;DE;Brewery
14303;505 Mendocino;Santa Rosa;US;Bar
38750;Downtown Drafts;Gainesville;US;Bar, Beer-to-go
1381;Amstar;Ufa;RU;Brewery
22322;Savages Ale House;Muncie;US;Bar, Eatery, Beer-to-go
48049;Plumsteadville Inn;Pipersville;US;Bar, Eatery
49310;Firepoint Grill;Newtown Square;US;Bar, Eatery
11624;Shakespeare's Pizza - Downtown;Columbia;US;Bar, Eatery
20632;Barley Pop Pub;Germantown;US;Bar
898;Heavy Seas Beer;Baltimore;US;Brewery, Bar, Beer-to-go
50725;Crow Bar and Grill;Windsor;US;Bar, Eatery
19028;Blatz Market & Liquor;Milwaukee;US;Store
37428;Center Street Alley;Rutland;US;Bar
17089;Ben's Brewing Co.;Yankton;US;Brewery, Bar, Beer-to-go
19027;Taproot Cafe;Anchorage;US;Bar, Eatery
11932;The Brew Shop;Oklahoma City;US;Homebrew
49040;Kiosk (Bakunin);St. Petersburg;RU;Bar, Beer-to-go
32337;Beerhead Bar & Eatery;Pittsburgh;US;Bar, Eatery
26176;Q Restaurant & Bar;Port Chester;US;Bar, Eatery
23612;Yard House ;Coral Gables;US;Bar, Eatery
29568;Pedernales Brewing Company;Fredericksburg;US;Brewery, Bar
43469;Tusk & Grain (DELETE);San Diego;US;Brewery
50969;Beer On The Wall;Park Ridge;US;Bar, Beer-to-go
46320;Basil's Party Store;Detroit;US;Store
25812;Roc Brewing Company;Rochester;US;Brewery, Bar, Eatery, Beer-to-go
51133;Mesquite River Brewing (MRB);Scottsdale;US;Brewery, Bar, Beer-to-go
14949;Blue Ridge Hydroponics & Home Brewing Company;Roanoke;US;Homebrew
9367;Newtonville Wine & Spirits;Newtonville;US;Store
27100;Kunstemaecker;Steenkerke;BE;Bar
39462;The Antelope Inn;Pewsey;GB;Bar, Eatery
19907;Les Comptoirs D'Armorique;Nantes;FR;Store
32682;Spring Hill Craft Brewery;Spring Hill;AU;Brewery, Bar, Eatery
53426;Growler Express;Buda;US;Bar, Beer-to-go
13620;Vine and Hops;North Kingstown;US;Homebrew
33416;Empire State Pizza & Growlers;Dunwoody;US;Bar, Eatery, Beer-to-go
51514;33 Elmwood;Westbrook;US;Bar, Eatery
25695;Molly's Carryout;Lancaster;US;Eatery, Beer-to-go
36641;Battle Born Beer Company;Reno;US;Brewery
35542;Panimo Hiisi;Jyväskylä;FI;Brewery
34878;The Brass Tap;Coral Springs;US;Bar, Eatery, Beer-to-go
24029;Wingman Brewers;Tacoma;US;Brewery, Bar, Eatery, Beer-to-go
40494;Lucky Envelope Brewing;Seattle;US;Brewery, Bar, Beer-to-go
49625;Thirsty First;Lowell;US;Bar, Eatery
10544;Guinness Nigeria PLC;Lagos;NG;Brewery
26995;Die Gartenrast;Radenthein;AT;Bar, Eatery, Beer-to-go
53068;5 Elementos Cervejaria Artesanal;Fortaleza - CE;BR;Brewery, Bar, Eatery, Beer-to-go
21345;Zeno's To Go;State College;US;Store
6545;City Of Cambridge Brewery Company Limited;Cambridge;GB;Brewery
2189;The Back Eddy Restaurant;Westport;US;Bar, Eatery
40416;Buy Rite Liquor;Toms River;US;Store
19411;Macadoodles;Joplin;US;Store
48057;Ridgecrest Public House;Shoreline;US;Bar
25391;Yellow Dog Eats;Windermere;US;Bar, Eatery
52213;Euless Yacht Club;Euless;US;Bar, Eatery
36531;Quik Korner;Orange;US;Store
10246;3 Corners Liquor;Owatonna;US;Store
2648;Brasserie Tonnerre De Brest;Brest;FR;Brewery
48673;IPA Cervecería Artesana;Gijón;ES;Bar, Eatery, Beer-to-go
27314;Longfellow Grill;Minneapolis;US;Bar, Eatery
9093;Mainbrew Beer, Wine and More;Hillsboro;US;Homebrew
24208;Ptolemy's Taproom;Starkville;US;Bar, Eatery
18988;The Wine & Cheese Place;Ballwin;US;Store
39627;The Fighting Cocks;Gosport;GB;Bar, Eatery
28307;Copper Lake Brewery;Johannesburg;ZA;Brewery
41256;Ester's Neighborhood Pub;Denver;US;Bar, Eatery
34711;The Country Mile;Greenville;US;Store
5145;Stoddard's;Sunnyvale;US;Brewery, Eatery
52800;Malterfakker;Breisem;BE;Brewery
574;Swan Brewery;Canning Vale;AU;Brewery
30294;New Haven Meatball House;New Haven;US;Bar, Eatery
38570;Ibosim;Ibiza;ES;Brewery
24757;Benny Brewing Co.;Wilkes-Barre;US;Brewery
51055;Thunderhead Brewing Taproom - Omaha;Omaha;US;Bar, Beer-to-go
19141;La Brasserie du Caou;Merville;FR;Brewery
32522;The Sunrise Shack;Glen;US;Bar, Eatery
40556;Le Saint Gervais;Paris;FR;Bar, Eatery
32926;Coastal Provisions Market;Southern Shores;US;Bar, Eatery, Beer-to-go
47776;Mike's Liquor & Tobacco;Rosemont;US;Store
52483;Hop Secret Brewing Company;Monrovia;US;Brewery, Bar
52829;Atelierul de Bere / S.C. Vinexport S.R.L.;Focșani;RO;Brewery
25528;Brewski's;Starkville;US;Store
8720;Family Beer & Liquor;East Dubuque;US;Homebrew, Beer-to-go
20582;Old Chicago;Cheyenne;US;Bar, Eatery
30733;Fermental;Wilmington;US;Bar, Homebrew, Beer-to-go
20332;Quinty Bier;Bebedouro - SP;BR;Brewery
42519;The Salvation Jane Pub;Clermont-Ferrand;FR;Bar, Eatery
16641;The Dacre Arms;London;GB;Bar
11399;DiCarlo Fine Wines & Spirits;Mundelein;US;Store
47176;Bokkereyder;;BE;Brewery
12707;Mad Mex;Columbus;US;Bar, Eatery, Beer-to-go
52696;Southsea Brewing Co.;Portsmouth;GB;Brewery
48762;Tam O'Shanter;Los Angeles;US;Bar, Eatery
30731;Henry Street Taproom;Saratoga Springs;US;Bar, Eatery
39458;The Craven Arms;Newbury;GB;Bar, Eatery
51078;Krafted Bar & Bistro;Burlington;US;Bar, Eatery
27414;Corks and Tops;Tuscaloosa;US;Store
12315;Old Mill Brewery & Grill;Littleton;US;Brewery, Bar, Eatery
40336;Goodwood Brewing Co.;Louisville;US;Brewery, Bar, Beer-to-go
46393;Craft Growlers To Go & Tasting Room;Lakewood Ranch;US;Bar, Eatery, Beer-to-go
27622;Pizzaioli;Chino;US;Bar, Eatery
42369;Andrew Usher & Co.;Edinburgh;GB;Brewery, Bar, Eatery
33973;Teri's Package Store;Higganum;US;Store
45752;Goodbeer Faucets;Tokyo-to Tokyo-shi;JP;Brewery, Bar, Eatery
23347;Mike Hess Brewing - Miramar;San Diego;US;Brewery, Bar, Beer-to-go
36577;Momentum Brewhouse;Bonita Springs;US;Brewery, Bar, Beer-to-go
48932;Uncorked Fine Wine and Spirits;Casper;US;Bar, Eatery
32690;The Generous Squire;Perth;AU;Brewery, Bar, Eatery
47429;New Wave Burritos;Louisville;US;Bar, Eatery
14718;The Brew Keeper;Bedford Heights;US;Brewery, Bar, Eatery, Homebrew, Beer-to-go
25984;Inspire Cafe Bar;Coventry;GB;Bar, Eatery
46087;Lucky's Liquor Emporium;Scottsboro;US;Store
48570;Jackdaw Brewery;Uppsala;SE;Brewery
34400;Pivovar Victor;Praha;CZ;Brewery, Bar, Eatery
5117;Founders Restaurant & Brewing Co.;Alexandria;US;Brewery, Eatery
1499;Carolina Brewing Company;Holly Springs;US;Brewery
13771;Za PivOm (Kutuzovskiy);Moscow;RU;Bar
50876;Cervejaria ZalaZ;Fazenda Santa Terezinha - MG;BR;Brewery, Beer-to-go
5150;Alkobadi, Inc.;New York;US;Store
44815;The Public House at Queechee Gorge;Quechee;US;Bar, Eatery
47466;Oak & Dagger Public House / Research Library;Raleigh;US;Brewery, Bar, Eatery, Beer-to-go
9778;Breski's Beverage Distributors;Harrisburg;US;Homebrew, Beer-to-go
47548;Ocho Beer Co;Invermay;AU;Brewery
32627;Cape Bouvard Winery & Brewery;Mandurah;AU;Brewery, Bar, Eatery
40854;Brouwerij Kwartje;Den Haag;NL;Brewery
29114;Brookside Discount Wine & Liquor;Bridgeport;US;Store
17915;Braddock's Tavern;Medford;US;Bar, Eatery
27313;Ulverston Brewery Company;Ulverston;GB;Brewery
8059;Schwarzer Rabe;Wien;AT;Bar, Eatery
18157;Tērvetes Alus;Kroņauce;LV;Brewery
13908;Warehouse Wine & Liquor;Danbury;US;Store
14065;Double Dave's Pizzaworks;San Antonio;US;Bar, Eatery, Beer-to-go
43577;Bierwinkel Zeist;Zeist;NL;Store
33200;C4 Deli;Santa Ana;US;Bar, Eatery, Beer-to-go
112;North Coast Brewing Co.;Fort Bragg;US;Brewery
52007;Seaboard Brewing, Taproom & Wine Bar;Matthews;US;Brewery, Bar, Eatery
24755;Jack's Discount Wine & Spirits;Shawnee;US;Store
34843;Around Back Cafe;Lower Burrell;US;Bar, Eatery, Beer-to-go
24104;Putnam Spirits;Putnam;US;Store
51611;Urban Brewery;Sibiu;RO;Brewery
40654;LiquorLand - Forrest Hill;Auckland;NZ;Store
26598;Liquids and Solids at The Handlebar;Lake Placid;US;Bar, Eatery
9061;Brasserie Des Abers;Ploudlemézeau;FR;Brewery
33760;Melwood Beer Company;Prescot;GB;Brewery
42677;The Limerick Lounge;Antioch;US;Bar, Eatery
50870;Highland Lodge;Greensboro;US;Bar, Eatery
30901;Flying Saucer Pizza Co.;Salem;US;Bar, Eatery
30684;Arooga's Grille House & Sports Bar;Camp Hill;US;Bar, Eatery, Beer-to-go
30641;Mountain Man Wine & Brew Supply;Berkeley Springs;US;Homebrew
19016;Colorado Boy Pub & Brewery;Ridgway;US;Brewery, Bar, Eatery, Beer-to-go
53144;St Ives Brewery;Saint Ives;GB;Brewery
11652;Bishop's Lounge;Northampton;US;Bar
43590;Double Bluff Brewing Company;Langley;US;Brewery, Bar, Beer-to-go
32053;Vashon Brewing Company;Vashon;US;Brewery
22686;The Stem & Stein;Madison;US;Bar, Eatery, Beer-to-go
50495;Wallenpaupack Brewing Company;Hawley;US;Brewery, Bar, Eatery, Beer-to-go
12371;British Beer Company;Pembroke;US;Bar, Eatery
51935;Cervezas Postiguet;Alicante;ES;Brewery, Bar
4691;Brouwerij Fisser NV;Geel;BE;Brewery
18111;4 Pines Brewing Company;Manly;AU;Brewery, Bar, Eatery
40610;Fries Rebellion Kitchen & Tap House;Quakertown;US;Bar, Eatery
32057;Q's Billiard Club;Reno;US;Bar, Eatery
14713;Artic Liquor;Lewisville;US;Store
29184;Kaskaskia Brewing Company;Red Bud;US;Brewery, Bar, Eatery
37610;Brewery Twenty Five;Hollister;US;Brewery
33656;Espace Houblon;Saint-Eustache;CA;Store
37772;The BeerBox;La Paz;MX;Bar
41319;Urban Butcher;Silver Spring;US;Eatery
4421;Founders Hill Brewing;Downers Grove;US;Brewery, Bar, Eatery
38133;KnuckleHeads;Wallingford;US;Bar, Eatery
23861;Rosamunde Sausage Grill - Mission;San Francisco;US;Bar, Eatery
44207;Dead Lizard Brewing Company;Orlando;US;Brewery, Bar, Eatery
22082;Silver Dollar Café & Saloon;Collinsville;US;Bar, Eatery
45697;Bellefonte Brewing Co.;Wilmington;US;Brewery, Bar, Homebrew, Beer-to-go
39228;Trindle Inn;Carlisle;US;Bar, Eatery, Beer-to-go
45827;Beer and Steak Kings;Wallingford;US;Bar, Eatery
44578;Fourth Street Barbecue;Charleroi;US;Bar, Eatery
41055;Cascadia Homebrew;Olympia;US;Brewery, Bar, Homebrew
2716;Het Waterhuis aan de Bierkant;Gent;BE;Bar, Eatery
47233;Vice Media;Brooklyn;US;Brewery, Bar
34946;Bonne Vie;Alameda;US;Store
14954;Barkingside Co.;Richfield;US;Homebrew
27817;Mulligans Restaurant & Pub;Canton;US;Bar, Eatery, Beer-to-go
76;Hacker-Pschorr Bräu GmbH;München;DE;Brewery
6211;Weissbräu Unertl;Mühldorf am Inn;DE;Brewery
23189;Karrot;New York;US;Store
24064;The Drunk Monk;Mataró;ES;Bar
53647;CC-Puben;Gävle;SE;Bar, Eatery
22041;The Rocking Horse;Chicago;US;Bar, Eatery
47810;Kala Bites and Brews;North Redington Beach;US;Bar, Eatery
17415;Cost Plus World Market;Mountain View;US;Store
2034;Bader Beer & Wine Supply;Vancouver;US;Homebrew
872;Lind Brewing Company;San Leandro;US;Brewery
34588;Galiaris-Com SRL;Chișinău;MD;Brewery
40094;Here Today;Florissant;US;Store
22917;Ferguson Brewing Company;Ferguson;US;Brewery, Bar, Eatery, Beer-to-go
45593;Zithos;Thessaloniki;GR;Bar, Eatery
15884;Goat & Tricycle;Bournemouth;GB;Bar, Eatery, Beer-to-go
31450;Buffalo Commons Brewing Company;Mandan;US;Brewery, Bar
12363;Paulaner Bräuhaus Singapore;Singapore;SG;Brewery, Bar, Eatery
50415;Monnette's Market - Glendale;Toledo;US;Store
26269;Restaurant at The Pearl Hotel;San Diego;US;Bar, Eatery
14235;Beer Factory;Puebla (Puebla);MX;Brewery, Eatery, Beer-to-go
12531;Ladd's & Co.;Norton Shores;US;Store
8790;WindRiver Brewing Company;Barron;US;Homebrew
3075;The 'Ole Spotted Dog Brewery;Forestville;US;Brewery
33401;The Beer Market;Schaumburg;US;Bar, Eatery
19801;The Beverage Source;Newark;US;Bar, Beer-to-go
23896;The Basement English Pub;Blumenau - SC;BR;Bar
784;Tyranena Brewing Company;Lake Mills;US;Brewery, Bar, Eatery
1074;Oregon Trail Brewery;Corvallis;US;Brewery, Bar, Eatery
9173;Ludwig's;Charlottesville;US;Bar, Eatery
53279;Mucho Aloha Beer Co;Santa Barbara;US;Brewery
6567;Wild Oats Natural Marketplace;Fort Lauderdale;US;Store
28101;Tapping the Admiral;London;GB;Bar, Eatery
5847;Brauerei Maisach - Bräustüberl Maisach;Maisach (Oberbayern);DE;Brewery, Bar, Eatery
27839;Einstök Ölgerð (Einstök Beer Company);Akureyri;IS;Brewery
47451;Hurley's Tavern;Charlottesville;US;Bar, Eatery
3426;Lohrer Bier/Privatbrauerei Stumpf GmbH;Lohr am Main;DE;Brewery
41819;Birrificio Agricolo La Groletta;Rivoli;IT;Brewery
33084;Wayland's Sixpenny Brewery;Sixpenny Handley;GB;Brewery
47468;Bihotz Cafe;Bilbao;ES;Bar, Eatery
39106;Tom Reid's Hockey City Pub;Saint Paul;US;Bar, Eatery
19144;Fentimans Ltd.;Hexham;GB;Brewery
17500;K & L Wine Merchants;Redwood City;US;Store
40407;Stingers Restaurant and Bar;Secane;US;Bar, Eatery
33507;Public at the Brickyard;Wichita;US;Bar, Eatery
14354;BannockBrew;Nevis;NZ;Brewery
28474;Steve's Brave New Beer;Barcelona;ES;Brewery
48837;Infinitus Pie;Wheat Ridge;US;Bar, Eatery
4217;Miyashita Shuzo;Okayama-ken Okayama-shi;JP;Brewery
515;Brouwerij Klein Duimpje;Hillegom;NL;Brewery
11947;Cheers Fine Wine and Spirits;Carrollton;US;Store
14506;Lowes Foods #187;Wake Forest;US;Store
50861;Cervejaria Kalena;Franca - SP;BR;Brewery
38192;Moo Brew;Bridgewater;AU;Brewery, Bar, Eatery, Beer-to-go
48015;Wine Empire;Ashland;US;Store
23013;Stop N' Shop;Coral Gables;US;Store
9999;Billy's Lounge;Grand Rapids;US;Bar, Beer-to-go
11904;Bush Shack Brewery;Perth;AU;Brewery
13918;Steffans Aldergrove Brewery;Marysville;US;Brewery
50250;Brouwerij Craeynest;Wevelgem;BE;Brewery
8422;Rocky Run Tap And Grill;Baltimore;US;Brewery, Eatery
25882;Double Take Brewing Company;Rochester;US;Brewery
42212;Cold Creek Brewery;Ellington;US;Brewery
2295;Messrs Maguire;Dublin;IE;Brewery, Bar, Eatery
34864;Bosscat Kitchen & Libations;Newport Beach;US;Bar, Eatery
27163;One Stop Liquor;La Habra;US;Store
5800;Brauerei Kühbach;Kühbach;DE;Brewery
10159;Bitter End Brew Pub;Cockermouth, Cumbria;GB;Brewery, Eatery
51222;The Brain;Hamilton;CA;Bar, Eatery
31832;Bootleggers Liquor Merchants;Sandton;ZA;Store
5372;Central Wine & Spirits;Wichita;US;Store
53200;Barley's Beer Barn;Madison;US;Bar, Beer-to-go
22785;Domus Birrae;Roma;IT;Store
51977;Point Burger Bar - Pewaukee;Waukesha;US;Bar, Eatery, Beer-to-go
42440;Gator's Dockside;Saint Cloud;US;Bar, Eatery
21325;Grease Burger Bar;West Palm Beach;US;Bar, Eatery
798;Castle Eden & Camerons Brewing Company Ltd;Hartlepool;GB;Brewery
24746;Chakra Brewery;Jalandhar;IN;Brewery
43462;Total Wine & More;Chesterfield;US;Store
1257;Waterfront Ale House;Brooklyn;US;Bar, Eatery
20828;Pequa Beverage;Massapequa Park;US;Store
19363;Nanjing Oktoberfest Brewery Co. Ltd.;Nanjing;CN;Brewery, Beer-to-go
26314;Windmill Party Store;West Bloomfield;US;Store
12222;Bere Trei Stejari;Sibiu;RO;Brewery, Bar
40751;Moeller Brew Barn;Maria Stein;US;Brewery, Bar, Eatery, Beer-to-go
15152;Peekamoose Restaurant & Tap Room;Big Indian;US;Bar, Eatery
39818;Al-Chark Brewery;Aleppo;SY;Brewery
19325;Hy-Vee Wine & Spirits - Lincoln #1;Lincoln;US;Store
48561;Starkeller Brewing Company;New Ulm;US;Bar
46513;Tres Niños;Ho Chi Minh City;VN;Bar, Eatery
52217;Lincoln Park ShopRite Wines & Spirits;Lincoln Park;US;Store
35267;La Voie Maltée;Québec;CA;Brewery, Bar, Eatery
45768;Manzana's;Onaway;US;Bar, Eatery
18138;Boxing Cat Brewery;Shanghai;CN;Brewery, Bar, Eatery
49327;Seismic Brewing Company;Santa Rosa;US;Brewery
35005;Diamond Dot Market;Clinton Township;US;Store
40691;Loc Brewery;Tilburg;NL;Brewery
21723;Cervejaria Canoinhense;Canoinhense - SC;BR;Brewery
39010;Tootsie's Tap;Dane;US;Bar, Eatery
37947;Texas Ale Project;Dallas;US;Brewery, Bar
28044;Kennett Beverage;Kennett Square;US;Store
24111;Sobelmans;Milwaukee;US;Bar, Eatery
30388;World of Beer;Columbia;US;Bar, Eatery, Beer-to-go
15793;Union Barrel Works;Reamstown;US;Brewery, Eatery, Beer-to-go
38184;Cerveza Fraüsen;Buenos Aires;AR;Brewery
9301;Torr E Ben;Nantes;FR;Bar, Eatery
51796;Kwik Pak Carry Out;Pickerington;US;Store
20017;5 Seasons Westside;Atlanta;US;Brewery, Bar, Eatery
19342;Kenwood Liquors;Oak Lawn;US;Store
20175;Aktienbrauerei Flims Surselva AG;Flims Waldhaus;CH;Brewery, Bar, Eatery, Beer-to-go
6883;Wentworth Brewery Limited;Rotherham;GB;Brewery
53411;JL Beers;Watford City;US;Bar, Eatery, Beer-to-go
40781;Spare Time Lanes;Decatur;US;Bar, Eatery
52817;Max Bratwurst und Bier;Queens;US;Bar, Eatery
5342;Birra Al Piso B.B.Q.;Bogota;CO;Bar, Beer-to-go
52394;Brick & Mortar Brewing Company;Suffolk;US;Brewery, Bar
24597;Barley & Hops;Oshkosh;US;Bar
37404;Harpoon Hanna's;Fenwick Island;US;Bar, Eatery
52468;Enso Brewing;Vashon;US;Brewery
30407;Arcana Brewing Company;Carlsbad;US;Brewery, Bar, Beer-to-go
42128;Railroad Market;Burlington;US;Bar, Eatery, Beer-to-go
45919;BeerHouse Tverskaya;Moscow;RU;Bar, Eatery
45885;Brew Pub Espumeru & Curuxera Brewery;Langreo;ES;Brewery, Bar, Eatery
49653;Brewery 33;Logan;US;Brewery, Bar, Beer-to-go
24438;5th Ave. Gourmet Delight;Brooklyn;US;Store
29982;Butcher's Tears;Amsterdam;NL;Brewery, Bar, Beer-to-go
44196;Budnamu Brewery;Gangneung;KR;Brewery, Bar, Eatery
51779;Four Dogs Fine Wine & Spirits;Basalt;US;Store
32539;Staas Brewing Company;Delaware;US;Brewery, Bar, Beer-to-go
20264;Coconuts In The Grove;Starkville;US;Store
23286;Airport Restaurant;Unalaska;US;Bar, Eatery
19789;Finnegan's Irish Pub;Plainfield;US;Bar, Eatery
45107;Brick Oven Pizza Company;Abilene;US;Bar, Eatery
35782;Tip Top Tavern;Madison;US;Bar, Eatery
34950;DiStasi Restaurant & Banquet Center;Wyoming;US;Bar, Eatery, Beer-to-go
50351;Mami;Portland;US;Eatery
33571;Spinning Dog Brewery;Hereford;GB;Brewery
14464;Roxbury Tavern;Sauk City;US;Bar, Eatery
36600;Gallery5;Richmond;US;Bar
10895;The Munich Haus;Chicopee;US;Bar, Eatery
15807;The Red Wagon Shoppe;Troy;US;Store
32814;Bypass Liquor;Harrison;US;Store
15666;Office Beer Bar & Grill, The;Montclair;US;Bar, Eatery
38270;Tamura's Fine Wine & Liquors;Lahaina;US;Store
1995;Niagara Tradition Home Brew;Buffalo;US;Homebrew
46241;GoldMalt;Hanoi;VN;Brewery, Bar, Eatery, Beer-to-go
53710;Ale Architect;Edmonton;CA;Brewery
46656;Iron Hill Brewery & Restaurant;Huntingdon Valley;US;Brewery, Bar, Eatery, Beer-to-go
13558;G.G. Brewers;Glenside;US;Brewery, Bar, Eatery
38792;The Beverage Place;Payson;US;Store
9213;Bradley's Brewing Company;Orangevale;US;Homebrew
34001;Roosevelt Brewing Company & Public House;Portales;US;Brewery, Bar, Eatery, Beer-to-go
38636;Growler Cafe;Lebanon;US;Bar, Eatery, Beer-to-go
14615;Top Food & Drug;Puyallup;US;Store
31934;Chameleon Brewhouse;Hartbeespoort;ZA;Brewery, Bar, Eatery, Beer-to-go
7073;Kamchatskoye Pivo OAO;Petropavlovsk-Kamchatskiy;RU;Brewery
30612;MaVelous;San Francisco;US;Bar
28834;Mellow Mushroom;Lexington;US;Bar, Eatery, Beer-to-go
375;Borealis Brewery;Anchorage;US;Brewery
38689;West Pierce Liquors;Macomb;US;Store
46857;Gruff Brewing;Bellingham;US;Brewery, Bar, Beer-to-go
30945;Privatbrauerei Streck-Bräu E.K.;Ostheim;DE;Brewery
30322;Woodcock Brothers Brewing Company;Wilson;US;Brewery, Bar, Eatery
20846;Jolly Pumpkin: Old Mission;Traverse City;US;Brewery, Bar, Eatery, Beer-to-go
48415;Country Boy Brewing - Georgetown;Georgetown;US;Brewery, Bar, Beer-to-go
26897;Brauhaus Zollernalb;Albstadt-Ebingen;DE;Brewery, Bar, Eatery
868;Mordue Brewery;North Shields;GB;Brewery
24775;Cascabel Taqueria;New York;US;Bar, Eatery
3451;Laurelwood Pizza Co.;Portland;US;Brewery, Bar, Eatery, Beer-to-go
40764;Henley's Steak and Seafood;Saint Augustine;US;Bar, Eatery
46296;Destraperlo;Jerez De La Frontera;ES;Brewery
17221;Walla Walla Brewers Inc.;Walla Walla;US;Brewery, Bar, Beer-to-go
22283;Natty Greene's Pub & Brewing Co.;Raleigh;US;Brewery, Bar, Eatery, Beer-to-go
42346;Browar Kingpin;Zarzecze;PL;Brewery
335;New Holland Brewing Company;Holland;US;Brewery, Bar, Eatery, Beer-to-go
